# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
WBB,09/09/2019 22:13 MDT,67.75,29.98,3.27,350.6
WBB,09/09/2019 22:14 MDT,67.66,30.28,2.89,334.5
WBB,09/09/2019 22:15 MDT,67.55,30.51,2.08,299
WBB,09/09/2019 22:16 MDT,67.53,31.53,1.36,288.1
WBB,09/09/2019 22:17 MDT,67.55,30.5,0.02,283.6
WBB,09/09/2019 22:18 MDT,67.59,30.47,1.66,3.7
WBB,09/09/2019 22:19 MDT,67.51,29.79,2.55,5.51
WBB,09/09/2019 22:20 MDT,67.51,29.22,0.2,311.1
WBB,09/09/2019 22:21 MDT,67.53,29.78,2.21,196.4
WBB,09/09/2019 22:22 MDT,67.53,28.76,3.83,184
WBB,09/09/2019 22:23 MDT,67.59,28.05,3.71,155.5
WBB,09/09/2019 22:24 MDT,67.73,27.46,4.18,150.8
WBB,09/09/2019 22:25 MDT,67.93,27.14,5.7,165.1
WBB,09/09/2019 22:26 MDT,67.98,27.14,6.02,164.2
WBB,09/09/2019 22:27 MDT,68.11,26.36,7.11,157.4
WBB,09/09/2019 22:28 MDT,68.4,26.1,4.88,148.8
WBB,09/09/2019 22:29 MDT,68.54,26.24,3.96,167.9
WBB,09/09/2019 22:30 MDT,68.54,26.32,4.34,178
WBB,09/09/2019 22:31 MDT,68.58,26.21,4.59,190.9
WBB,09/09/2019 22:32 MDT,68.61,25.95,4.36,201.8
WBB,09/09/2019 22:33 MDT,68.79,25.16,3.65,216
WBB,09/09/2019 22:34 MDT,68.99,25.79,2.04,208.7
WBB,09/09/2019 22:35 MDT,69.01,25.04,0.6,197.3
WBB,09/09/2019 22:36 MDT,68.88,27.73,4.7,4.05
WBB,09/09/2019 22:37 MDT,68.45,27.87,1.81,7.13
WBB,09/09/2019 22:38 MDT,68.23,27.64,0.34,2.1
WBB,09/09/2019 22:39 MDT,68.13,26.59,1.23,14.92
WBB,09/09/2019 22:40 MDT,68.49,24.25,2.62,51.22
WBB,09/09/2019 22:41 MDT,68.61,25.3,3.53,25.24
WBB,09/09/2019 22:42 MDT,68.67,27.18,3.53,1.97
WBB,09/09/2019 22:43 MDT,68.5,25.46,1.25,148.2
WBB,09/09/2019 22:44 MDT,68.97,25.14,1.16,194.6
WBB,09/09/2019 22:45 MDT,69.33,23.32,2.55,65.31
WBB,09/09/2019 22:46 MDT,69.76,22.94,1.83,59.84
WBB,09/09/2019 22:47 MDT,69.84,25.2,2.1,63.83
WBB,09/09/2019 22:48 MDT,69.53,26.68,1.86,10.93
WBB,09/09/2019 22:49 MDT,69.08,25.71,2.04,11.1
WBB,09/09/2019 22:50 MDT,69.12,24.13,2.59,43.5
WBB,09/09/2019 22:51 MDT,69.4,23.76,2.44,51.14
WBB,09/09/2019 22:52 MDT,69.51,24.18,3.04,63.65
WBB,09/09/2019 22:53 MDT,69.58,22.75,1.66,93
WBB,09/09/2019 22:54 MDT,69.8,21.54,1.81,116
WBB,09/09/2019 22:55 MDT,69.93,24.4,1.41,101
WBB,09/09/2019 22:56 MDT,69.94,21.45,6.64,133
WBB,09/09/2019 22:57 MDT,70.63,20.26,4.68,109.2
WBB,09/09/2019 22:58 MDT,70.88,21.47,1.1,3.48
WBB,09/09/2019 22:59 MDT,70.88,21.18,0.16,6.79
WBB,09/09/2019 23:00 MDT,70.95,20.47,3.36,128.9
WBB,09/09/2019 23:01 MDT,71.26,19.5,2.98,171.2
WBB,09/09/2019 23:02 MDT,71.51,19.71,3.13,134.7
WBB,09/09/2019 23:03 MDT,71.55,21.83,0.6,116.3
WBB,09/09/2019 23:04 MDT,71.22,22.78,0.11,146.2
WBB,09/09/2019 23:05 MDT,70.92,25.05,1.54,226.3
WBB,09/09/2019 23:06 MDT,70.27,26.53,1.72,268.8
WBB,09/09/2019 23:07 MDT,69.49,28.15,1.95,267.4
WBB,09/09/2019 23:08 MDT,68.86,30.32,3.44,264.6
WBB,09/09/2019 23:09 MDT,68.25,31.36,3.38,272.8
WBB,09/09/2019 23:10 MDT,67.84,31.61,2.64,274.7
WBB,09/09/2019 23:11 MDT,67.53,33.66,2.26,266.5
WBB,09/09/2019 23:12 MDT,67.24,32.55,3.02,260.8
WBB,09/09/2019 23:13 MDT,67.06,32.53,3.15,252.2
WBB,09/09/2019 23:14 MDT,66.97,32.23,4,240.7
WBB,09/09/2019 23:15 MDT,66.9,32.8,3.02,249.5
WBB,09/09/2019 23:16 MDT,66.78,32.91,1.34,253.4
WBB,09/09/2019 23:17 MDT,66.6,33.13,0.16,253.3
WBB,09/09/2019 23:18 MDT,66.33,33.33,0.02,253.7
WBB,09/09/2019 23:19 MDT,66.11,33.23,0.07,267.5
WBB,09/09/2019 23:20 MDT,65.98,31.5,0.27,248.4
WBB,09/09/2019 23:21 MDT,65.98,31.32,0.18,233.4
WBB,09/09/2019 23:22 MDT,65.95,31.92,0.07,234.5
WBB,09/09/2019 23:23 MDT,65.79,33.13,0.65,250.9
WBB,09/09/2019 23:24 MDT,65.61,33.38,0.27,258.6
WBB,09/09/2019 23:25 MDT,65.5,33.99,0,
WBB,09/09/2019 23:26 MDT,65.41,32.98,0.69,229.4
WBB,09/09/2019 23:27 MDT,65.43,30.91,0.72,160.6
WBB,09/09/2019 23:28 MDT,65.57,30.96,2.86,163.7
WBB,09/09/2019 23:29 MDT,65.7,30.62,3.62,163.8
WBB,09/09/2019 23:30 MDT,65.95,29.74,3.47,171.2
WBB,09/09/2019 23:31 MDT,66.07,29.78,5.26,161.2
WBB,09/09/2019 23:32 MDT,66.38,27.84,6.71,156.8
WBB,09/09/2019 23:33 MDT,66.79,27.59,7.52,149
WBB,09/09/2019 23:34 MDT,67.19,26.26,6.33,149
WBB,09/09/2019 23:35 MDT,67.48,26.27,5.48,162.8
WBB,09/09/2019 23:36 MDT,67.51,26.94,4.74,136
WBB,09/09/2019 23:37 MDT,67.35,27.25,2.75,135.6
WBB,09/09/2019 23:38 MDT,67.17,27.21,2.68,136.2
WBB,09/09/2019 23:39 MDT,67.08,27.43,4.05,153.6
WBB,09/09/2019 23:40 MDT,66.97,27.34,3.27,148.1
WBB,09/09/2019 23:41 MDT,66.88,27.66,3.31,129.6
WBB,09/09/2019 23:42 MDT,66.78,27.69,3.38,119.2
WBB,09/09/2019 23:43 MDT,66.67,27.82,3.65,117.5
WBB,09/09/2019 23:44 MDT,66.56,27.9,3.49,112.2
WBB,09/09/2019 23:45 MDT,66.51,27.92,3.38,114.7
WBB,09/09/2019 23:46 MDT,66.42,27.97,3.24,114.5
WBB,09/09/2019 23:47 MDT,66.33,28.58,3.04,102.6
WBB,09/09/2019 23:48 MDT,66.2,29.72,3.13,77.57
WBB,09/09/2019 23:49 MDT,66.11,30.21,1.92,76.81
WBB,09/09/2019 23:50 MDT,66.04,31.53,1.19,76.65
WBB,09/09/2019 23:51 MDT,65.93,31.59,1.97,28.9
WBB,09/09/2019 23:52 MDT,65.88,31.57,2.62,8.19
WBB,09/09/2019 23:53 MDT,65.89,30.97,3.58,9.04
WBB,09/09/2019 23:54 MDT,65.93,31.41,3.29,21.34
WBB,09/09/2019 23:55 MDT,65.95,31.04,3.02,20.69
WBB,09/09/2019 23:56 MDT,65.97,30.86,2.89,10.87
WBB,09/09/2019 23:57 MDT,65.98,30.71,3.24,13.82
WBB,09/09/2019 23:58 MDT,66.07,30.04,3.33,3.28
WBB,09/09/2019 23:59 MDT,66.24,29.43,3.94,4.17
WBB,09/10/2019 00:00 MDT,66.38,29.19,4.97,354.1
WBB,09/10/2019 00:01 MDT,66.47,28.95,5.44,342.9
WBB,09/10/2019 00:02 MDT,66.4,30.25,6.11,324.7
WBB,09/10/2019 00:03 MDT,66.11,33.08,5.48,288.6
WBB,09/10/2019 00:04 MDT,65.66,34.81,4.16,288.2
WBB,09/10/2019 00:05 MDT,65.07,35.97,4.36,281.6
WBB,09/10/2019 00:06 MDT,64.58,37.21,3.51,283.5
WBB,09/10/2019 00:07 MDT,64.27,37.09,3.87,296.6
WBB,09/10/2019 00:08 MDT,64.2,34.26,2.26,284
WBB,09/10/2019 00:09 MDT,64.33,32.79,1.1,290.1
WBB,09/10/2019 00:10 MDT,64.38,34.62,0.38,290.1
WBB,09/10/2019 00:11 MDT,64.33,35.57,0.6,290.3
WBB,09/10/2019 00:12 MDT,64.31,35.06,0.72,290.1
WBB,09/10/2019 00:13 MDT,64.29,35.01,0,
WBB,09/10/2019 00:14 MDT,64.18,36.7,0.04,290.2
WBB,09/10/2019 00:15 MDT,64.06,36.57,0.45,290.2
WBB,09/10/2019 00:16 MDT,63.93,36.55,1.05,290.2
WBB,09/10/2019 00:17 MDT,63.82,36.76,0.96,290.2
WBB,09/10/2019 00:18 MDT,63.66,36.75,0.13,290.2
WBB,09/10/2019 00:19 MDT,63.59,36.95,0.34,290.3
WBB,09/10/2019 00:20 MDT,63.61,36.47,0.94,292.5
WBB,09/10/2019 00:21 MDT,63.57,37.08,0.22,292.4
WBB,09/10/2019 00:22 MDT,63.63,36.55,0.72,275.6
WBB,09/10/2019 00:23 MDT,63.75,36.26,1.97,200.4
WBB,09/10/2019 00:24 MDT,63.81,36.39,4.07,131.2
WBB,09/10/2019 00:25 MDT,63.77,36.2,3.04,124.8
WBB,09/10/2019 00:26 MDT,63.77,36.27,2.08,122.1
WBB,09/10/2019 00:27 MDT,63.77,36.21,2.48,120.2
WBB,09/10/2019 00:28 MDT,63.81,36.01,0.49,117.6
WBB,09/10/2019 00:29 MDT,63.86,36.17,0,
WBB,09/10/2019 00:30 MDT,63.91,37.01,0,
WBB,09/10/2019 00:31 MDT,63.97,36.72,0,
WBB,09/10/2019 00:32 MDT,64.09,36.99,0.43,122.4
WBB,09/10/2019 00:33 MDT,64.02,38,0.04,145.2
WBB,09/10/2019 00:34 MDT,63.99,37.65,0.02,158.8
WBB,09/10/2019 00:35 MDT,63.88,38.38,0,
WBB,09/10/2019 00:36 MDT,63.75,38.69,0.11,158.8
WBB,09/10/2019 00:37 MDT,63.63,39.24,0.09,158.8
WBB,09/10/2019 00:38 MDT,63.48,39.68,0.87,158.8
WBB,09/10/2019 00:39 MDT,63.46,39.04,0.38,158.7
WBB,09/10/2019 00:40 MDT,63.45,39.16,0.43,158.7
WBB,09/10/2019 00:41 MDT,63.46,39.24,1.36,158.7
WBB,09/10/2019 00:42 MDT,63.43,39.66,1.23,158.8
WBB,09/10/2019 00:43 MDT,63.41,40.76,0.49,158.9
WBB,09/10/2019 00:44 MDT,63.43,41.35,0.16,158.9
WBB,09/10/2019 00:45 MDT,63.36,41.1,0,
WBB,09/10/2019 00:46 MDT,63.36,42.46,0.76,158.8
WBB,09/10/2019 00:47 MDT,63.32,41.42,2.1,158.9
WBB,09/10/2019 00:48 MDT,63.28,41.51,2.15,158.8
WBB,09/10/2019 00:49 MDT,63.3,41.13,1.74,156.5
WBB,09/10/2019 00:50 MDT,63.27,40.4,1.1,154
WBB,09/10/2019 00:51 MDT,63.34,40.15,0.92,153.8
WBB,09/10/2019 00:52 MDT,63.5,40.81,0.92,153.7
WBB,09/10/2019 00:53 MDT,63.54,40.61,0.31,153.7
WBB,09/10/2019 00:54 MDT,63.48,39.67,0,
WBB,09/10/2019 00:55 MDT,63.34,38.52,1.07,90.4
WBB,09/10/2019 00:56 MDT,63.19,36.93,3.56,72.54
WBB,09/10/2019 00:57 MDT,63.19,36.57,2.24,70.44
WBB,09/10/2019 00:58 MDT,63.21,35.93,1.72,72.5
WBB,09/10/2019 00:59 MDT,63.34,36.35,1.9,71.39
WBB,09/10/2019 01:00 MDT,63.3,36.56,1.92,69.3
WBB,09/10/2019 01:01 MDT,63.34,34.34,1.34,69.01
WBB,09/10/2019 01:02 MDT,63.5,35.59,1.05,68.93
WBB,09/10/2019 01:03 MDT,63.7,34.18,2.15,68.91
WBB,09/10/2019 01:04 MDT,63.79,32.58,1.28,69.3
WBB,09/10/2019 01:05 MDT,63.81,32.77,0.07,69.51
WBB,09/10/2019 01:06 MDT,63.77,32.4,0.13,69.53
WBB,09/10/2019 01:07 MDT,63.77,35.15,1.25,71.81
WBB,09/10/2019 01:08 MDT,63.75,37.27,1.77,79.75
WBB,09/10/2019 01:09 MDT,63.73,38.93,1.59,76.84
WBB,09/10/2019 01:10 MDT,63.72,38.59,0.02,57.92
WBB,09/10/2019 01:11 MDT,63.63,36.63,0.02,54.56
WBB,09/10/2019 01:12 MDT,63.55,35.88,0.76,53.09
WBB,09/10/2019 01:13 MDT,63.5,37.43,1.25,329.2
WBB,09/10/2019 01:14 MDT,63.45,38.18,1.72,301.4
WBB,09/10/2019 01:15 MDT,63.36,39.81,2.24,294.9
WBB,09/10/2019 01:16 MDT,63.36,40.97,0.54,279.3
WBB,09/10/2019 01:17 MDT,63.34,40.83,0.36,279.4
WBB,09/10/2019 01:18 MDT,63.32,37.53,0.67,287.6
WBB,09/10/2019 01:19 MDT,63.28,38.25,1.16,284.7
WBB,09/10/2019 01:20 MDT,63.27,39.34,1.5,278.4
WBB,09/10/2019 01:21 MDT,63.34,39.16,0.81,278.6
WBB,09/10/2019 01:22 MDT,63.28,37.71,2.1,319.6
WBB,09/10/2019 01:23 MDT,63.16,38.52,4.83,347.1
WBB,09/10/2019 01:24 MDT,63.1,40.18,2.62,342.2
WBB,09/10/2019 01:25 MDT,63.07,41.37,2.86,324
WBB,09/10/2019 01:26 MDT,63.03,40.93,4.12,336.7
WBB,09/10/2019 01:27 MDT,62.91,39.89,5.86,347.2
WBB,09/10/2019 01:28 MDT,62.67,40.41,5.19,344.2
WBB,09/10/2019 01:29 MDT,62.62,41.19,3.8,337.4
WBB,09/10/2019 01:30 MDT,62.56,42.07,1.95,338.6
WBB,09/10/2019 01:31 MDT,62.55,42.1,3.65,339.3
WBB,09/10/2019 01:32 MDT,62.56,41.36,3.56,342.4
WBB,09/10/2019 01:33 MDT,62.53,40.87,3.96,329.6
WBB,09/10/2019 01:34 MDT,62.49,41.45,3.51,301.1
WBB,09/10/2019 01:35 MDT,62.56,41.91,3.47,300.3
WBB,09/10/2019 01:36 MDT,62.55,41.46,3.38,294
WBB,09/10/2019 01:37 MDT,62.51,42.03,2.1,279.3
WBB,09/10/2019 01:38 MDT,62.44,43.4,2.42,291
WBB,09/10/2019 01:39 MDT,62.31,44.37,2.48,276.3
WBB,09/10/2019 01:40 MDT,62.2,44.79,2.77,294.3
WBB,09/10/2019 01:41 MDT,62.08,44.93,1.57,279.1
WBB,09/10/2019 01:42 MDT,61.95,45.17,2.64,287.5
WBB,09/10/2019 01:43 MDT,61.81,45.43,3.96,308.5
WBB,09/10/2019 01:44 MDT,61.63,44.99,4.85,322.2
WBB,09/10/2019 01:45 MDT,61.47,46.02,4.72,327.4
WBB,09/10/2019 01:46 MDT,61.34,47.74,2.13,320.6
WBB,09/10/2019 01:47 MDT,61.27,48.4,0.38,317.4
WBB,09/10/2019 01:48 MDT,61.18,50.28,2.24,325.1
WBB,09/10/2019 01:49 MDT,61.09,49.73,1.77,327.9
WBB,09/10/2019 01:50 MDT,60.98,50.11,1.32,328
WBB,09/10/2019 01:51 MDT,60.93,49.91,1.43,328
WBB,09/10/2019 01:52 MDT,60.84,51.47,1.7,328
WBB,09/10/2019 01:53 MDT,60.87,53.24,0.96,328
WBB,09/10/2019 01:54 MDT,60.98,53.6,0.89,328
WBB,09/10/2019 01:55 MDT,61.09,53.3,0.6,328.1
WBB,09/10/2019 01:56 MDT,61.21,51.86,4.09,38.23
WBB,09/10/2019 01:57 MDT,61.18,51.18,5.26,54.67
WBB,09/10/2019 01:58 MDT,61.16,49.79,5.35,70.16
WBB,09/10/2019 01:59 MDT,61.18,46.61,6.8,65.9
WBB,09/10/2019 02:00 MDT,61.25,45.68,6.89,64.7
WBB,09/10/2019 02:01 MDT,61.36,45.49,7.14,69.73
WBB,09/10/2019 02:02 MDT,61.59,46.14,7.81,70.68
WBB,09/10/2019 02:03 MDT,61.9,46.22,7.85,67.23
WBB,09/10/2019 02:04 MDT,61.97,46.07,8.19,63.39
WBB,09/10/2019 02:05 MDT,62.15,43.81,7.87,63.52
WBB,09/10/2019 02:06 MDT,62.37,43.72,8.12,61.19
WBB,09/10/2019 02:07 MDT,62.51,43.8,8.39,63.27
WBB,09/10/2019 02:08 MDT,62.58,45.42,7.65,68.66
WBB,09/10/2019 02:09 MDT,62.51,46.4,6.55,83.1
WBB,09/10/2019 02:10 MDT,62.46,44.82,7.16,81.9
WBB,09/10/2019 02:11 MDT,62.51,43.5,7.54,74.05
WBB,09/10/2019 02:12 MDT,62.67,42.88,7.7,73.09
WBB,09/10/2019 02:13 MDT,62.65,43.72,8.66,83.6
WBB,09/10/2019 02:14 MDT,62.49,42.98,9.71,85.6
WBB,09/10/2019 02:15 MDT,62.44,41.87,9.17,83
WBB,09/10/2019 02:16 MDT,62.46,41.19,8.7,79.95
WBB,09/10/2019 02:17 MDT,62.62,40.24,8.63,78.63
WBB,09/10/2019 02:18 MDT,62.83,39.6,8.63,69.79
WBB,09/10/2019 02:19 MDT,62.98,41.43,8.21,63.78
WBB,09/10/2019 02:20 MDT,63.05,40.11,6.82,62.84
WBB,09/10/2019 02:21 MDT,63.14,39.76,5.55,61.3
WBB,09/10/2019 02:22 MDT,63.3,37.84,6.4,53.33
WBB,09/10/2019 02:23 MDT,63.61,35.91,7.83,44
WBB,09/10/2019 02:24 MDT,63.79,35.21,8.12,40.73
WBB,09/10/2019 02:25 MDT,63.82,34.93,8.19,47.73
WBB,09/10/2019 02:26 MDT,63.81,34.81,8.14,54.59
WBB,09/10/2019 02:27 MDT,63.81,35.3,5.99,64.74
WBB,09/10/2019 02:28 MDT,63.79,36.51,3.94,71.57
WBB,09/10/2019 02:29 MDT,63.66,37.71,3.58,73.46
WBB,09/10/2019 02:30 MDT,63.61,36.95,3.33,65.67
WBB,09/10/2019 02:31 MDT,63.59,36.16,3.67,45.85
WBB,09/10/2019 02:32 MDT,63.81,35.24,6.2,32.13
WBB,09/10/2019 02:33 MDT,63.91,35.43,4.41,35.36
WBB,09/10/2019 02:34 MDT,63.86,35.32,1.83,39.3
WBB,09/10/2019 02:35 MDT,63.86,36.61,0.04,37.54
WBB,09/10/2019 02:36 MDT,63.73,38.19,0.65,12.53
WBB,09/10/2019 02:37 MDT,63.48,41.36,4.23,273
WBB,09/10/2019 02:38 MDT,62.83,43.25,2.15,282.6
WBB,09/10/2019 02:39 MDT,62.24,44.07,2.59,289.6
WBB,09/10/2019 02:40 MDT,61.77,44.39,3.62,276.3
WBB,09/10/2019 02:41 MDT,61.41,44.35,2.82,280.6
WBB,09/10/2019 02:42 MDT,61.11,46.01,3.71,275.5
WBB,09/10/2019 02:43 MDT,60.89,49.23,6.31,269
WBB,09/10/2019 02:44 MDT,60.64,50.12,3.56,275.9
WBB,09/10/2019 02:45 MDT,60.44,50.38,3.04,259.5
WBB,09/10/2019 02:46 MDT,60.24,50.02,3.56,224.4
WBB,09/10/2019 02:47 MDT,60.12,50.47,3.06,203.1
WBB,09/10/2019 02:48 MDT,60.01,51.31,4.09,224.9
WBB,09/10/2019 02:49 MDT,59.95,52.79,1.99,241.8
WBB,09/10/2019 02:50 MDT,59.9,55.03,0.76,253.1
WBB,09/10/2019 02:51 MDT,59.86,54.11,0.81,247
WBB,09/10/2019 02:52 MDT,59.79,52.08,0.09,246.8
WBB,09/10/2019 02:53 MDT,59.7,52.4,0.11,246.9
WBB,09/10/2019 02:54 MDT,59.61,52.58,0.18,261.6
WBB,09/10/2019 02:55 MDT,59.49,52.39,0.11,261.6
WBB,09/10/2019 02:56 MDT,59.38,52.53,1.12,261.6
WBB,09/10/2019 02:57 MDT,59.23,52.68,1.39,261.2
WBB,09/10/2019 02:58 MDT,59.09,53.38,0.63,260.6
WBB,09/10/2019 02:59 MDT,59.05,53.59,0.25,260.7
WBB,09/10/2019 03:00 MDT,59.02,53.55,1.19,261.1
WBB,09/10/2019 03:01 MDT,59,53.15,1.77,260.2
WBB,09/10/2019 03:02 MDT,58.96,52.86,2.77,261.7
WBB,09/10/2019 03:03 MDT,58.91,52.52,2.86,263.7
WBB,09/10/2019 03:04 MDT,58.86,52.49,1.5,263.7
WBB,09/10/2019 03:05 MDT,58.84,52.52,0.31,263.6
WBB,09/10/2019 03:06 MDT,58.8,53.21,0.43,263.5
WBB,09/10/2019 03:07 MDT,58.8,53.55,0.29,263
WBB,09/10/2019 03:08 MDT,58.82,53.41,0,
WBB,09/10/2019 03:09 MDT,58.8,53.51,0,
WBB,09/10/2019 03:10 MDT,58.71,53.33,0,
WBB,09/10/2019 03:11 MDT,58.64,53.33,0,
WBB,09/10/2019 03:12 MDT,58.6,53.42,0.22,262.9
WBB,09/10/2019 03:13 MDT,58.66,53.32,0.85,262.9
WBB,09/10/2019 03:14 MDT,58.82,53.09,0.36,263
WBB,09/10/2019 03:15 MDT,58.82,53.27,0.13,263
WBB,09/10/2019 03:16 MDT,58.82,53.83,1.12,263
WBB,09/10/2019 03:17 MDT,58.82,53.5,0.85,263
WBB,09/10/2019 03:18 MDT,58.84,53.03,0.22,263
WBB,09/10/2019 03:19 MDT,58.93,52.8,0,
WBB,09/10/2019 03:20 MDT,58.98,52.92,0.18,263.7
WBB,09/10/2019 03:21 MDT,59.02,53.59,2.64,318.2
WBB,09/10/2019 03:22 MDT,58.98,53.06,3.83,338.3
WBB,09/10/2019 03:23 MDT,58.95,53.1,3.53,346.8
WBB,09/10/2019 03:24 MDT,58.96,53.14,3.42,347.4
WBB,09/10/2019 03:25 MDT,59,53.58,3.65,347.5
WBB,09/10/2019 03:26 MDT,59.07,53.95,4.88,354
WBB,09/10/2019 03:27 MDT,59.09,53.66,5.84,0.26
WBB,09/10/2019 03:28 MDT,59.13,52.58,5.84,6.22
WBB,09/10/2019 03:29 MDT,59.25,51.23,5.59,17.54
WBB,09/10/2019 03:30 MDT,59.4,50.4,5.12,21.81
WBB,09/10/2019 03:31 MDT,59.65,50.31,4.61,21.94
WBB,09/10/2019 03:32 MDT,59.94,49.63,5.7,22.16
WBB,09/10/2019 03:33 MDT,60.24,48.3,6.51,28.13
WBB,09/10/2019 03:34 MDT,60.64,43.59,8.41,37.32
WBB,09/10/2019 03:35 MDT,61.56,35.95,7.76,38.74
WBB,09/10/2019 03:36 MDT,62.4,35.37,6.98,38.5
WBB,09/10/2019 03:37 MDT,63.23,35.84,5.44,52.52
WBB,09/10/2019 03:38 MDT,62.92,40.95,8.88,151.7
WBB,09/10/2019 03:39 MDT,62.42,41.07,6.71,129
WBB,09/10/2019 03:40 MDT,62.17,42.29,6.87,118.1
WBB,09/10/2019 03:41 MDT,61.83,42.15,6.08,122.7
WBB,09/10/2019 03:42 MDT,61.9,40.05,5.21,114.8
WBB,09/10/2019 03:43 MDT,62.1,40.67,4.21,126.3
WBB,09/10/2019 03:44 MDT,61.83,42.14,6.2,126.3
WBB,09/10/2019 03:45 MDT,61.57,41.09,6.87,113.5
WBB,09/10/2019 03:46 MDT,61.43,40.81,6.87,101.3
WBB,09/10/2019 03:47 MDT,61.41,40.63,7.09,92.7
WBB,09/10/2019 03:48 MDT,61.52,37.88,7.07,86.9
WBB,09/10/2019 03:49 MDT,62.1,35.65,7.38,83.8
WBB,09/10/2019 03:50 MDT,62.51,35.11,7.74,86.5
WBB,09/10/2019 03:51 MDT,62.42,36.05,5.75,110.8
WBB,09/10/2019 03:52 MDT,62.46,33.29,7.52,101.3
WBB,09/10/2019 03:53 MDT,63.01,31.18,7.87,100.2
WBB,09/10/2019 03:54 MDT,63.5,30.82,7.2,104.1
WBB,09/10/2019 03:55 MDT,63.95,29.97,7.78,108.7
WBB,09/10/2019 03:56 MDT,64.67,28.99,7.38,103.7
WBB,09/10/2019 03:57 MDT,65.03,28.53,7.49,102.9
WBB,09/10/2019 03:58 MDT,65.16,28.49,8.57,104.7
WBB,09/10/2019 03:59 MDT,65.57,28.03,7.14,98
WBB,09/10/2019 04:00 MDT,65.59,27.98,6.78,103.7
WBB,09/10/2019 04:01 MDT,65.77,27.77,6.44,94.5
WBB,09/10/2019 04:02 MDT,65.86,27.57,5.55,88.3
WBB,09/10/2019 04:03 MDT,65.71,28.07,6.46,91.1
WBB,09/10/2019 04:04 MDT,65.41,28.15,7.52,92.3
WBB,09/10/2019 04:05 MDT,65.3,28.41,7.72,87.6
WBB,09/10/2019 04:06 MDT,65.21,28.31,7.27,89.2
WBB,09/10/2019 04:07 MDT,65.07,28.24,8.14,89
WBB,09/10/2019 04:08 MDT,65.43,27.13,7.85,91.5
WBB,09/10/2019 04:09 MDT,65.88,26.82,8.41,89.2
WBB,09/10/2019 04:10 MDT,65.91,27.08,8.46,88.9
WBB,09/10/2019 04:11 MDT,65.93,26.69,8.41,93.8
WBB,09/10/2019 04:12 MDT,66.16,26.46,6.98,85.8
WBB,09/10/2019 04:13 MDT,66.02,26.83,6.13,92.1
WBB,09/10/2019 04:14 MDT,65.84,26.73,7.99,92.1
WBB,09/10/2019 04:15 MDT,66.06,26.33,8.88,88.8
WBB,09/10/2019 04:16 MDT,66.22,26.24,7.74,93.7
WBB,09/10/2019 04:17 MDT,66.13,26.55,8.03,92.3
WBB,09/10/2019 04:18 MDT,66.06,26.77,9.46,95.2
WBB,09/10/2019 04:19 MDT,66.15,26.76,9.15,100.7
WBB,09/10/2019 04:20 MDT,66.36,26.49,9.66,92.9
WBB,09/10/2019 04:21 MDT,66.43,26.63,8.97,103.7
WBB,09/10/2019 04:22 MDT,66.4,26.4,10.27,91.2
WBB,09/10/2019 04:23 MDT,66.52,26.23,10.83,94.4
WBB,09/10/2019 04:24 MDT,66.56,26.47,9.91,102.2
WBB,09/10/2019 04:25 MDT,66.6,26.5,11.63,102.2
WBB,09/10/2019 04:26 MDT,66.7,26.46,10.42,99.7
WBB,09/10/2019 04:27 MDT,66.63,26.69,10.71,108.2
WBB,09/10/2019 04:28 MDT,66.72,26.65,9.86,98.3
WBB,09/10/2019 04:29 MDT,66.83,26.68,9.86,103.7
WBB,09/10/2019 04:30 MDT,66.92,26.71,9.22,117.2
WBB,09/10/2019 04:31 MDT,66.96,26.84,7.52,117.5
WBB,09/10/2019 04:32 MDT,66.92,26.87,8.88,111.5
WBB,09/10/2019 04:33 MDT,67.06,26.84,8.66,117.5
WBB,09/10/2019 04:34 MDT,67.12,26.89,8.57,113.3
WBB,09/10/2019 04:35 MDT,67.19,26.8,8.61,111.2
WBB,09/10/2019 04:36 MDT,67.17,26.86,9.98,106.3
WBB,09/10/2019 04:37 MDT,67.3,26.8,8.88,102.8
WBB,09/10/2019 04:38 MDT,67.24,26.96,8.9,106.7
WBB,09/10/2019 04:39 MDT,67.26,27,9.31,110.8
WBB,09/10/2019 04:40 MDT,67.28,26.92,9.19,111.4
WBB,09/10/2019 04:41 MDT,67.28,27.06,8.63,108.4
WBB,09/10/2019 04:42 MDT,67.17,27.21,8.88,103.6
WBB,09/10/2019 04:43 MDT,67.19,27.05,8.63,106
WBB,09/10/2019 04:44 MDT,67.23,27.05,8.46,110.7
WBB,09/10/2019 04:45 MDT,67.17,27.15,8.01,116.7
WBB,09/10/2019 04:46 MDT,67.32,27.05,7.78,114.3
WBB,09/10/2019 04:47 MDT,67.35,27.07,7.43,113.1
WBB,09/10/2019 04:48 MDT,67.35,27.16,6.11,113.4
WBB,09/10/2019 04:49 MDT,67.24,27.31,6.55,113.7
WBB,09/10/2019 04:50 MDT,67.17,27.36,6.02,114.7
